date,location,station,avg_temp,min_temp,max_temp,precipitation,humidity
2013-12-04,Pune,ST001,19.25,11.65,23.89,1.49,51
2013-12-05,Pune,ST001,20.29,12.59,26.03,1.49,59
2013-12-06,Pune,ST001,21.41,17.37,27.01,2.65,54
2013-12-07,Pune,ST001,20.36,16.06,26.66,4.03,52
2013-12-08,Pune,ST001,24.57,19.57,30.9,3.58,47
2013-12-09,Pune,ST001,22.24,15.57,29.24,1.94,52
2013-12-10,Pune,ST001,22.91,15.35,28.95,0.53,46
2013-12-11,Pune,ST001,22.88,17.04,27.3,0.86,43
2013-12-12,Pune,ST001,24.13,17.7,31.56,1.64,50
2013-12-13,Pune,ST001,22.08,17.32,27.32,1.24,46
2013-12-14,Pune,ST001,18.96,11.74,26.84,0.44,50
2013-12-15,Pune,ST001,22.82,14.95,27.29,1.88,62
2013-12-16,Pune,ST001,20.64,15.57,28.48,2.5,47
2013-12-17,Pune,ST001,21.05,15.07,25.41,0.96,42
2013-12-18,Pune,ST001,23.63,19.29,28.56,0.48,42
2013-12-19,Pune,ST001,25.2,18.96,29.39,0.57,43
2013-12-20,Pune,ST001,22.66,16.65,29.48,0.88,48
2013-12-21,Pune,ST001,23.43,18.85,30.83,4.29,50
2013-12-22,Pune,ST001,26.63,20.86,32.36,5.62,61
2013-12-23,Pune,ST001,23.55,18.21,31.26,0.33,41
2013-12-24,Pune,ST001,28.88,22.79,35.24,1.85,53
2013-12-25,Pune,ST001,24.54,18.19,31.06,3.38,60
2013-12-26,Pune,ST001,19.55,15.52,26.94,3.17,57
2013-12-27,Pune,ST001,25.22,18.18,30.41,1.8,54
2013-12-28,Pune,ST001,24.54,17.69,29.96,2.03,45
2013-12-29,Pune,ST001,26.68,21.21,34.3,0.62,44
2013-12-30,Pune,ST001,25.46,21.25,33.06,3.47,52
2013-12-31,Pune,ST001,23.81,16.79,31.72,1.8,41
2014-01-01,Pune,ST001,21.64,13.82,29.25,1.49,58
2014-01-02,Pune,ST001,24.02,19.05,28.52,10.89,48
2014-01-03,Pune,ST001,22.74,17.45,30.04,2.11,62
2014-01-04,Pune,ST001,23.47,18.74,29.11,0.15,59
2014-01-05,Pune,ST001,26.18,19.87,34.15,0.23,41
2014-01-06,Pune,ST001,28.7,24.08,34.59,0.61,45
2014-01-07,Pune,ST001,26.03,20.6,32.24,2.19,41
2014-01-08,Pune,ST001,22.67,15.88,28.79,0.14,59
2014-01-09,Pune,ST001,26.41,20.17,31.7,1.94,60
2014-01-10,Pune,ST001,28.2,22.66,32.5,1.5,57
2014-01-11,Pune,ST001,24.36,18.68,31.95,1.18,62
2014-01-12,Pune,ST001,25.54,19.3,32.76,6.51,62
2014-01-13,Pune,ST001,26.01,21.98,30.56,2.56,59
2014-01-14,Pune,ST001,24.38,20.07,31.49,1.41,49
2014-01-15,Pune,ST001,27.67,20.14,34.17,5.53,64
2014-01-16,Pune,ST001,26.11,21.8,31.74,0.34,46
2014-01-17,Pune,ST001,27.43,20.6,32.45,0.87,49
2014-01-18,Pune,ST001,24.69,17.01,32.12,0.22,62
2014-01-19,Pune,ST001,25.81,20.72,32.61,3.55,61
2014-01-20,Pune,ST001,28.49,23.01,34.68,3.07,45
2014-01-21,Pune,ST001,26.21,19.93,32.65,2.11,47
2014-01-22,Pune,ST001,30.96,23.43,35.32,3.21,54
2014-01-23,Pune,ST001,26.4,18.64,32.3,1.6,46
2014-01-24,Pune,ST001,27.9,20.95,32.68,0.46,61
2014-01-25,Pune,ST001,29.59,25.24,34.42,1.36,48
2014-01-26,Pune,ST001,24.54,17.86,31.18,0.09,46
2014-01-27,Pune,ST001,23.91,18.27,31.55,1.82,58
2014-01-28,Pune,ST001,24.55,18.67,30.16,0.44,40
2014-01-29,Pune,ST001,30.81,26.61,35.64,1.1,48
2014-01-30,Pune,ST001,26.93,22.17,33.53,2.33,53
2014-01-31,Pune,ST001,33.89,26.73,41.38,0.58,40
2014-02-01,Pune,ST001,27.14,21.33,34.14,8.95,49
2014-02-02,Pune,ST001,28.91,23.7,36.38,0.66,56
2014-02-03,Pune,ST001,32.01,26.47,38.16,1.28,51
2014-02-04,Pune,ST001,33.14,25.73,40.15,5.91,59
2014-02-05,Pune,ST001,33.38,26.38,37.94,1.72,51
2014-02-06,Pune,ST001,31.61,26.52,37.01,2.14,59
2014-02-07,Pune,ST001,31.32,26.85,36.88,0.52,49
2014-02-08,Pune,ST001,30.48,25.47,36.52,0.05,52
2014-02-09,Pune,ST001,30.99,23.31,38.71,2.39,43
2014-02-10,Pune,ST001,28.17,21.85,35.67,2.97,44
2014-02-11,Pune,ST001,27.69,21.56,32.23,1.2,57
2014-02-12,Pune,ST001,29.59,23.2,34.28,1.1,47
2014-02-13,Pune,ST001,29.32,23.85,34.75,0.36,41
2014-02-14,Pune,ST001,28.8,21.57,33.96,2.14,64
2014-02-15,Pune,ST001,31.42,25.33,37.88,1.53,59
2014-02-16,Pune,ST001,32.09,27.62,39.7,2.62,42
2014-02-17,Pune,ST001,30.27,25.76,38.12,0.78,63
2014-02-18,Pune,ST001,33.42,27.28,40.04,0.44,50
2014-02-19,Pune,ST001,27.75,20.01,35.1,0.22,42
2014-02-20,Pune,ST001,29.93,24.69,36.03,4.24,47
2014-02-21,Pune,ST001,28.86,21.38,33.7,0.17,63
2014-02-22,Pune,ST001,26.42,19.36,32.52,1.16,58
2014-02-23,Pune,ST001,30.43,25.43,36.65,0.63,55
2014-02-24,Pune,ST001,30.42,26.28,37.39,0.34,63
2014-02-25,Pune,ST001,34.1,29.69,38.98,0.87,44
2014-02-26,Pune,ST001,32.23,25.32,37.71,0.52,61
2014-02-27,Pune,ST001,28.67,23.87,34.12,0.95,61
2014-02-28,Pune,ST001,35.07,29.59,42.91,0.84,42
2014-03-01,Pune,ST001,33.75,27.75,39.53,0.12,35
2014-03-02,Pune,ST001,32.42,25.52,39.44,2.69,45
2014-03-03,Pune,ST001,30.71,26.25,37.71,0.35,32
2014-03-04,Pune,ST001,29.16,23.53,34.22,0.27,35
2014-03-05,Pune,ST001,30.51,24.57,36.8,0.04,51
2014-03-06,Pune,ST001,33.79,27.63,41.37,0.85,49
2014-03-07,Pune,ST001,35.6,28.33,41.5,5.86,31
2014-03-08,Pune,ST001,34.91,30.22,42.69,1.25,37
2014-03-09,Pune,ST001,30.49,23.26,35.35,0.26,44
2014-03-10,Pune,ST001,29.15,22.38,33.45,1.31,43
2014-03-11,Pune,ST001,31.98,25.75,39.54,0.35,34
2014-03-12,Pune,ST001,27.83,21.03,35.22,1.01,48
2014-03-13,Pune,ST001,32.47,26.83,40.44,3.35,54
2014-03-14,Pune,ST001,31.48,26.93,38.2,0.17,31
2014-03-15,Pune,ST001,30.82,24.16,38.57,0.84,32
2014-03-16,Pune,ST001,28.38,22.28,35.69,1.79,36
2014-03-17,Pune,ST001,33.05,26.5,40.43,0.79,39
2014-03-18,Pune,ST001,30.79,25.43,37.06,0.27,52
2014-03-19,Pune,ST001,29.42,21.79,34.95,0.5,35
2014-03-20,Pune,ST001,25.7,19.35,33.44,0.0,42
2014-03-21,Pune,ST001,31.99,27.65,37.72,1.66,48
2014-03-22,Pune,ST001,35.97,30.17,42.13,0.37,47
2014-03-23,Pune,ST001,35.75,28.73,41.54,0.47,35
2014-03-24,Pune,ST001,31.11,23.94,37.37,3.7,35
2014-03-25,Pune,ST001,30.81,24.83,36.69,0.62,51
2014-03-26,Pune,ST001,33.18,25.61,37.38,0.0,32
2014-03-27,Pune,ST001,29.97,24.9,37.5,0.37,54
2014-03-28,Pune,ST001,32.84,27.2,38.62,4.8,46
2014-03-29,Pune,ST001,33.87,26.28,40.23,0.4,53
2014-03-30,Pune,ST001,34.89,27.31,39.45,0.07,46
2014-03-31,Pune,ST001,31.98,25.23,35.99,0.43,36
2014-04-01,Pune,ST001,31.75,24.32,36.73,0.35,45
2014-04-02,Pune,ST001,30.27,25.91,37.09,0.11,49
2014-04-03,Pune,ST001,30.38,22.92,34.77,0.1,47
2014-04-04,Pune,ST001,31.69,26.41,39.33,0.84,47
2014-04-05,Pune,ST001,32.99,28.28,37.85,0.54,41
2014-04-06,Pune,ST001,34.18,29.23,39.0,0.1,36
2014-04-07,Pune,ST001,30.39,24.72,35.12,0.47,34
2014-04-08,Pune,ST001,35.43,30.43,39.49,0.63,33
2014-04-09,Pune,ST001,31.53,26.25,38.62,0.6,30
2014-04-10,Pune,ST001,32.06,27.52,39.56,1.39,44
2014-04-11,Pune,ST001,30.45,25.26,36.9,0.15,36
2014-04-12,Pune,ST001,26.73,20.44,31.48,1.39,52
2014-04-13,Pune,ST001,33.98,28.22,39.12,0.48,33
2014-04-14,Pune,ST001,33.63,28.24,39.53,0.59,32
2014-04-15,Pune,ST001,31.36,24.37,39.18,0.44,41
2014-04-16,Pune,ST001,32.09,24.52,37.08,0.77,44
2014-04-17,Pune,ST001,33.05,26.02,39.97,1.84,37
2014-04-18,Pune,ST001,28.44,23.11,34.19,3.56,32
2014-04-19,Pune,ST001,30.67,23.69,35.86,0.08,40
2014-04-20,Pune,ST001,33.54,28.93,39.36,0.92,31
2014-04-21,Pune,ST001,28.99,24.46,33.27,0.1,37
2014-04-22,Pune,ST001,32.34,26.96,39.54,0.95,40
2014-04-23,Pune,ST001,28.67,21.43,33.64,1.21,30
2014-04-24,Pune,ST001,32.62,27.64,39.53,1.47,48
2014-04-25,Pune,ST001,31.47,27.21,35.74,0.18,51
2014-04-26,Pune,ST001,27.94,23.41,35.76,0.52,40
2014-04-27,Pune,ST001,33.99,26.56,38.77,0.81,39
2014-04-28,Pune,ST001,29.76,23.22,37.29,0.08,42
2014-04-29,Pune,ST001,29.53,24.51,36.76,0.17,43
2014-04-30,Pune,ST001,31.69,25.47,39.56,0.26,39
2014-05-01,Pune,ST001,33.71,27.6,39.62,1.35,48
2014-05-02,Pune,ST001,28.88,22.25,35.79,1.2,32
2014-05-03,Pune,ST001,31.18,26.24,36.66,2.17,52
2014-05-04,Pune,ST001,31.91,24.45,36.65,0.2,51
2014-05-05,Pune,ST001,32.42,27.18,38.19,0.1,36
2014-05-06,Pune,ST001,31.21,24.43,35.87,0.71,40
2014-05-07,Pune,ST001,29.93,25.87,37.86,0.22,38
2014-05-08,Pune,ST001,28.84,23.35,33.22,3.49,40
2014-05-09,Pune,ST001,30.77,25.36,37.12,1.39,30
2014-05-10,Pune,ST001,28.13,21.96,34.64,1.81,33
2014-05-11,Pune,ST001,23.98,19.69,30.13,1.39,40
2014-05-12,Pune,ST001,31.28,24.12,37.93,1.07,44
2014-05-13,Pune,ST001,32.22,27.35,36.68,1.02,36
2014-05-14,Pune,ST001,24.94,18.23,31.16,0.8,49
2014-05-15,Pune,ST001,27.82,20.61,32.97,4.54,45
2014-05-16,Pune,ST001,31.31,25.06,39.07,0.68,32
2014-05-17,Pune,ST001,34.38,27.42,41.43,1.85,30
2014-05-18,Pune,ST001,29.8,23.15,37.69,0.45,36
2014-05-19,Pune,ST001,28.05,22.63,32.2,0.08,45
2014-05-20,Pune,ST001,29.15,21.92,34.29,0.73,44
2014-05-21,Pune,ST001,32.48,27.3,37.26,3.24,54
2014-05-22,Pune,ST001,27.93,21.64,31.97,0.25,38
2014-05-23,Pune,ST001,27.48,20.5,32.45,0.57,54
2014-05-24,Pune,ST001,28.07,22.56,34.79,0.5,52
2014-05-25,Pune,ST001,26.93,21.72,31.85,0.3,49
2014-05-26,Pune,ST001,29.18,23.35,35.22,0.7,49
2014-05-27,Pune,ST001,32.38,25.1,39.93,0.26,37
2014-05-28,Pune,ST001,29.4,21.68,36.17,4.34,37
2014-05-29,Pune,ST001,28.02,21.84,33.6,0.59,39
2014-05-30,Pune,ST001,27.82,21.17,33.31,0.27,47
2014-05-31,Pune,ST001,24.9,17.29,30.72,2.15,34
2014-06-01,Pune,ST001,30.17,25.77,34.87,2.12,79
2014-06-02,Pune,ST001,27.93,23.0,34.47,11.31,82
2014-06-03,Pune,ST001,27.59,20.75,33.04,6.56,81
2014-06-04,Pune,ST001,34.89,27.59,42.29,1.01,82
2014-06-05,Pune,ST001,28.39,20.97,35.42,12.92,81
2014-06-06,Pune,ST001,25.96,20.3,32.4,2.18,71
2014-06-07,Pune,ST001,26.55,22.19,32.01,23.98,81
2014-06-08,Pune,ST001,29.89,24.14,34.73,9.11,91
2014-06-09,Pune,ST001,27.48,22.56,34.59,2.11,80
2014-06-10,Pune,ST001,23.94,18.78,29.89,2.7,71
2014-06-11,Pune,ST001,29.0,21.91,33.9,19.9,93
2014-06-12,Pune,ST001,31.592909139502122,21.08,30.16,8.78,80
2014-06-13,Pune,ST001,30.84,23.53,35.5,15.33,85
2014-06-14,Pune,ST001,28.96,23.25,36.07,4.32,93
2014-06-15,Pune,ST001,25.47,19.09,30.39,15.18,86
2014-06-16,Pune,ST001,29.14,24.78,35.25,16.8,74
2014-06-17,Pune,ST001,26.34,20.99,32.15,5.02,70
2014-06-18,Pune,ST001,27.93,23.58,34.25,25.87,79
2014-06-19,Pune,ST001,26.99,19.14,34.5,13.6,85
2014-06-20,Pune,ST001,23.93,16.7,31.4,15.22,82
2014-06-21,Pune,ST001,24.24,18.4,30.04,2.44,80
2014-06-22,Pune,ST001,27.78,22.89,31.85,5.01,75
2014-06-23,Pune,ST001,24.65,16.91,30.35,8.11,86
2014-06-24,Pune,ST001,24.36,18.98,30.78,22.91,71
2014-06-25,Pune,ST001,23.01,18.36,29.24,4.36,73
2014-06-26,Pune,ST001,25.9,19.65,32.51,14.58,83
2014-06-27,Pune,ST001,29.37,21.6,33.99,2.78,91
2014-06-28,Pune,ST001,22.35,18.33,28.94,18.12,92
2014-06-29,Pune,ST001,24.61,19.66,29.35,4.84,76
2014-06-30,Pune,ST001,27.53,19.78,34.53,13.58,72
2014-07-01,Pune,ST001,24.11,19.43,29.47,6.26,88
2014-07-02,Pune,ST001,25.14,20.69,31.98,30.65,83
2014-07-03,Pune,ST001,21.67,15.39,25.86,8.63,85
2014-07-04,Pune,ST001,24.82,17.37,30.45,5.74,71
2014-07-05,Pune,ST001,23.32,17.42,30.14,4.15,81
2014-07-06,Pune,ST001,25.77,17.79,30.67,7.78,92
2014-07-07,Pune,ST001,26.07,19.36,33.25,25.1,79
2014-07-08,Pune,ST001,29.02,24.73,35.54,6.0,72
2014-07-09,Pune,ST001,24.46,16.49,30.81,7.42,77
2014-07-10,Pune,ST001,23.77,18.14,29.18,15.58,79
2014-07-11,Pune,ST001,23.34,18.19,29.27,16.37,88
2014-07-12,Pune,ST001,22.0,15.77,28.39,1.23,92
2014-07-13,Pune,ST001,23.39,18.17,29.28,4.28,81
2014-07-14,Pune,ST001,21.86,17.51,28.65,11.02,70
2014-07-15,Pune,ST001,22.75,18.74,28.48,8.97,81
2014-07-16,Pune,ST001,25.14,19.34,29.95,1.41,88
2014-07-17,Pune,ST001,19.89,12.55,24.75,6.42,89
2014-07-18,Pune,ST001,24.48,18.19,28.51,9.21,88
2014-07-19,Pune,ST001,24.74,16.75,29.95,27.14,81
2014-07-20,Pune,ST001,21.45,16.31,28.45,7.77,93
2014-07-21,Pune,ST001,16.91,11.79,24.09,16.58,92
2014-07-22,Pune,ST001,20.12,15.48,24.93,5.21,70
2014-07-23,Pune,ST001,24.18,19.52,32.01,14.89,70
2014-07-24,Pune,ST001,21.15,16.01,27.16,7.88,83
2014-07-25,Pune,ST001,18.87,11.7,26.54,12.43,88
2014-07-26,Pune,ST001,19.83,12.21,26.66,12.57,89
2014-07-27,Pune,ST001,22.67,14.77,29.56,2.95,76
2014-07-28,Pune,ST001,21.9,16.97,26.24,6.93,84
2014-07-29,Pune,ST001,20.04,12.52,24.92,8.37,93
2014-07-30,Pune,ST001,19.64,14.33,23.68,7.07,94
2014-07-31,Pune,ST001,19.47,15.01,26.33,1.38,72
2014-08-01,Pune,ST001,18.18,10.7,23.56,14.32,91
2014-08-02,Pune,ST001,23.64,17.1,30.79,2.05,70
2014-08-03,Pune,ST001,19.26,14.6,24.62,8.68,78
2014-08-04,Pune,ST001,22.53,16.81,29.81,16.69,73
2014-08-05,Pune,ST001,23.09,17.94,27.61,18.94,75
2014-08-06,Pune,ST001,21.82,14.88,26.52,7.0,85
2014-08-07,Pune,ST001,18.56,12.75,23.93,10.97,72
2014-08-08,Pune,ST001,20.29,12.33,25.93,18.61,86
2014-08-09,Pune,ST001,19.24,15.02,24.64,11.08,76
2014-08-10,Pune,ST001,17.2,11.78,24.25,7.53,93
2014-08-11,Pune,ST001,19.79,13.87,24.18,1.69,71
2014-08-12,Pune,ST001,16.38,10.37,21.79,36.34,93
2014-08-13,Pune,ST001,21.48,16.22,28.83,2.84,90
2014-08-14,Pune,ST001,17.75,10.83,22.01,13.89,74
2014-08-15,Pune,ST001,19.11,11.61,26.88,5.21,83
2014-08-16,Pune,ST001,19.19,11.44,27.14,8.14,87
2014-08-17,Pune,ST001,17.9,10.68,22.26,17.38,79
2014-08-18,Pune,ST001,19.67,12.27,24.83,6.98,80
2014-08-19,Pune,ST001,17.24,11.04,22.73,29.55,86
2014-08-20,Pune,ST001,20.11,12.81,27.22,9.49,85
2014-08-21,Pune,ST001,15.14,9.93,21.53,7.58,88
2014-08-22,Pune,ST001,18.29,12.7,24.87,10.56,91
2014-08-23,Pune,ST001,22.19,16.93,29.22,23.96,86
2014-08-24,Pune,ST001,15.64,9.77,20.12,6.67,74
2014-08-25,Pune,ST001,16.27,11.13,23.6,20.35,71
2014-08-26,Pune,ST001,18.81,10.96,25.63,3.72,79
2014-08-27,Pune,ST001,18.0,12.75,24.31,23.11,79
2014-08-28,Pune,ST001,18.3,13.9,25.86,33.53,93
2014-08-29,Pune,ST001,18.53,12.42,25.33,3.42,78
2014-08-30,Pune,ST001,18.77,14.55,23.58,9.55,78
2014-08-31,Pune,ST001,19.75,15.31,25.47,8.83,72
2014-09-01,Pune,ST001,18.14,13.26,24.12,9.66,87
2014-09-02,Pune,ST001,16.64,10.78,20.86,9.45,72
2014-09-03,Pune,ST001,18.59,12.85,26.4,7.32,85
2014-09-04,Pune,ST001,21.22,14.02,25.74,4.4,89
2014-09-05,Pune,ST001,16.69,9.73,23.48,17.42,76
2014-09-06,Pune,ST001,14.78,9.08,20.81,19.62,78
2014-09-07,Pune,ST001,19.3,13.97,23.41,2.92,78
2014-09-08,Pune,ST001,16.55,11.28,24.25,17.21,73
2014-09-09,Pune,ST001,11.98,4.89,19.39,10.66,91
2014-09-10,Pune,ST001,18.58,14.37,24.67,11.07,77
2014-09-11,Pune,ST001,15.49,11.44,20.4,10.81,87
2014-09-12,Pune,ST001,16.42,9.24,20.91,5.2,70
2014-09-13,Pune,ST001,17.31,11.4,22.76,14.05,81
2014-09-14,Pune,ST001,16.96,12.43,21.98,24.82,72
2014-09-15,Pune,ST001,18.06,13.12,24.09,17.05,82
2014-09-16,Pune,ST001,15.5,7.77,23.37,8.95,75
2014-09-17,Pune,ST001,17.56,10.12,23.86,7.47,79
2014-09-18,Pune,ST001,15.83,8.99,23.39,17.75,75
2014-09-19,Pune,ST001,17.99,12.06,24.6,11.3,75
2014-09-20,Pune,ST001,17.69,11.61,23.6,2.64,89
2014-09-21,Pune,ST001,14.26,6.36,21.68,3.21,78
2014-09-22,Pune,ST001,18.68,10.82,24.57,7.5,92
2014-09-23,Pune,ST001,15.1,10.23,22.57,7.87,79
2014-09-24,Pune,ST001,18.03,10.79,23.2,3.76,87
2014-09-25,Pune,ST001,17.05,12.26,21.56,10.88,83
2014-09-26,Pune,ST001,20.27,15.42,27.69,2.86,71
2014-09-27,Pune,ST001,15.73,9.02,22.08,15.84,70
2014-09-28,Pune,ST001,15.44,9.82,23.0,4.15,94
2014-09-29,Pune,ST001,16.16,8.44,23.91,5.94,84
2014-09-30,Pune,ST001,15.53,11.18,19.75,9.38,80
2014-10-01,Pune,ST001,17.96,11.91,23.96,2.86,59
2014-10-02,Pune,ST001,12.65,4.97,18.15,1.64,60
2014-10-03,Pune,ST001,13.89,6.27,20.39,5.05,55
2014-10-04,Pune,ST001,13.86,9.24,21.04,3.34,41
2014-10-05,Pune,ST001,18.31,12.84,23.43,0.05,42
2014-10-06,Pune,ST001,28.295706019616546,13.52,26.22,3.92,54
2014-10-07,Pune,ST001,16.01,11.38,22.85,1.09,59
2014-10-08,Pune,ST001,15.89,8.02,20.43,1.16,47
2014-10-09,Pune,ST001,16.43,8.77,23.69,1.32,55
2014-10-10,Pune,ST001,18.85,14.19,25.28,1.74,59
2014-10-11,Pune,ST001,14.28,9.79,22.08,0.76,46
2014-10-12,Pune,ST001,16.87,12.53,22.23,1.2,47
2014-10-13,Pune,ST001,18.52,10.88,22.95,1.54,64
2014-10-14,Pune,ST001,17.5,12.73,23.53,0.71,47
2014-10-15,Pune,ST001,16.85,11.18,21.19,0.23,54
2014-10-16,Pune,ST001,18.67,12.87,26.55,1.92,53
2014-10-17,Pune,ST001,10.56,4.16,14.71,1.56,43
2014-10-18,Pune,ST001,18.03,13.75,25.05,0.16,41
2014-10-19,Pune,ST001,15.14,10.24,21.24,0.2,64
2014-10-20,Pune,ST001,12.6,4.87,18.07,0.73,46
2014-10-21,Pune,ST001,17.8,10.16,22.06,3.51,45
2014-10-22,Pune,ST001,19.74,12.62,26.23,1.2,40
2014-10-23,Pune,ST001,16.47,12.39,22.81,0.21,40
2014-10-24,Pune,ST001,18.92,13.61,24.04,0.95,62
2014-10-25,Pune,ST001,20.42,13.91,28.06,0.15,63
2014-10-26,Pune,ST001,19.82,14.72,25.04,0.03,45
2014-10-27,Pune,ST001,20.6,12.96,26.4,0.52,57
2014-10-28,Pune,ST001,18.68,12.15,24.86,2.45,61
2014-10-29,Pune,ST001,17.28,12.99,21.68,1.63,56
2014-10-30,Pune,ST001,13.65,6.02,21.38,0.72,44
2014-10-31,Pune,ST001,16.7,8.87,22.2,0.32,45
2014-11-01,Pune,ST001,15.46,11.15,19.78,0.87,61
2014-11-02,Pune,ST001,22.16,16.03,27.71,0.03,55
2014-11-03,Pune,ST001,17.07,11.86,23.47,2.19,43
2014-11-04,Pune,ST001,17.81,12.23,23.86,2.33,63
2014-11-05,Pune,ST001,18.82,14.11,25.6,0.56,60
2014-11-06,Pune,ST001,17.79,11.47,22.01,3.53,42
2014-11-07,Pune,ST001,21.5,13.67,26.64,0.14,63
2014-11-08,Pune,ST001,16.48,10.47,23.76,1.82,64
2014-11-09,Pune,ST001,18.37,14.04,22.69,0.05,40
2014-11-10,Pune,ST001,16.39,9.91,23.81,2.41,42
2014-11-11,Pune,ST001,15.21,9.85,19.58,0.5,59
2014-11-12,Pune,ST001,16.86,9.43,24.2,0.71,55
2014-11-13,Pune,ST001,18.21,12.48,23.66,0.96,61
2014-11-14,Pune,ST001,17.45,12.67,23.89,2.49,58
2014-11-15,Pune,ST001,16.96,12.2,21.57,0.99,41
2014-11-16,Pune,ST001,15.49,8.41,19.75,0.63,49
2014-11-17,Pune,ST001,18.5,13.44,23.36,0.34,47
2014-11-18,Pune,ST001,15.47,8.4,19.98,0.41,53
2014-11-19,Pune,ST001,20.56,15.73,25.81,0.26,51
2014-11-20,Pune,ST001,19.17,13.88,25.23,2.59,56
2014-11-21,Pune,ST001,15.89,10.02,22.24,0.92,52
2014-11-22,Pune,ST001,18.52,10.75,25.68,0.82,53
2014-11-23,Pune,ST001,17.65,9.93,24.28,0.63,52
2014-11-24,Pune,ST001,20.12,15.29,26.55,1.8,43
2014-11-25,Pune,ST001,22.48,17.04,28.12,0.29,61
2014-11-26,Pune,ST001,15.52,10.92,21.41,0.86,46
2014-11-27,Pune,ST001,20.01,13.97,25.67,3.45,47
2014-11-28,Pune,ST001,19.52,13.67,26.89,0.17,53
2014-11-29,Pune,ST001,21.46,13.86,26.38,0.11,61
2014-11-30,Pune,ST001,20.57,12.85,24.6,0.65,55
2014-12-01,Pune,ST001,18.57,13.03,25.17,2.06,41
2014-12-02,Pune,ST001,19.64,13.67,24.45,1.59,42
2014-12-03,Pune,ST001,18.71,11.13,26.27,0.01,63
2014-12-04,Pune,ST001,22.95,15.73,30.39,0.64,54
2014-12-05,Pune,ST001,20.76,16.74,25.06,0.95,53
2014-12-06,Pune,ST001,25.02,19.74,29.44,0.33,62
2014-12-07,Pune,ST001,20.83,15.14,26.81,1.03,58
2014-12-08,Pune,ST001,19.53,14.61,25.96,2.0,60
2014-12-09,Pune,ST001,17.88,13.08,22.98,1.47,44
2014-12-10,Pune,ST001,17.37,13.22,24.24,0.29,49
2014-12-11,Pune,ST001,17.98,11.41,24.36,4.12,45
2014-12-12,Pune,ST001,22.19,17.14,27.49,0.66,47
2014-12-13,Pune,ST001,22.85,18.64,26.95,1.0,63
2014-12-14,Pune,ST001,18.38,13.46,25.38,1.9,62
2014-12-15,Pune,ST001,23.96,16.75,28.82,0.79,63
2014-12-16,Pune,ST001,21.06,13.66,28.4,1.48,40
2014-12-17,Pune,ST001,22.58,16.65,28.26,1.22,61
2014-12-18,Pune,ST001,25.94,20.27,32.25,4.09,58
2014-12-19,Pune,ST001,24.5,16.59,31.99,0.16,52
2014-12-20,Pune,ST001,22.07,17.27,29.53,2.15,61
2014-12-21,Pune,ST001,20.84,15.97,26.32,0.99,40
2014-12-22,Pune,ST001,18.2,13.03,23.03,0.17,52
2014-12-23,Pune,ST001,21.49,16.8,28.59,0.89,60
2014-12-24,Pune,ST001,22.74,17.22,28.47,0.85,50
2014-12-25,Pune,ST001,21.17,13.53,25.94,0.79,50
2014-12-26,Pune,ST001,23.19,16.73,30.81,1.57,48
2014-12-27,Pune,ST001,23.78,18.14,28.58,1.75,62
2014-12-28,Pune,ST001,23.26,15.52,27.36,0.56,49
2014-12-29,Pune,ST001,22.46,18.27,26.54,1.25,41
2014-12-30,Pune,ST001,24.4,19.56,30.89,1.9,63
2014-12-31,Pune,ST001,25.14,18.87,31.78,2.91,42
2015-01-01,Pune,ST001,21.99,15.53,27.23,0.16,45
2015-01-02,Pune,ST001,27.63,23.47,32.91,3.67,58
2015-01-03,Pune,ST001,24.45,18.83,29.8,0.38,40
2015-01-04,Pune,ST001,24.84,18.24,31.56,0.07,43
2015-01-05,Pune,ST001,26.5,19.7,30.73,3.11,43
2015-01-06,Pune,ST001,25.59,19.03,33.3,1.55,56
2015-01-07,Pune,ST001,27.31,22.03,32.2,1.75,42
2015-01-08,Pune,ST001,25.98,21.61,33.98,0.81,54
2015-01-09,Pune,ST001,24.14,18.43,28.82,1.01,43
2015-01-10,Pune,ST001,26.41,21.9,33.5,0.84,62
2015-01-11,Pune,ST001,23.24,15.45,28.13,0.72,60
2015-01-12,Pune,ST001,26.13,20.23,30.45,2.86,58
2015-01-13,Pune,ST001,25.95,20.68,33.45,0.53,44
2015-01-14,Pune,ST001,25.7,18.64,33.14,1.26,46
2015-01-15,Pune,ST001,26.01,20.02,31.62,0.15,57
2015-01-16,Pune,ST001,22.28,17.04,29.09,1.24,57
2015-01-17,Pune,ST001,25.35,18.1,31.58,1.64,45
2015-01-18,Pune,ST001,26.89,19.42,34.3,0.42,50
2015-01-19,Pune,ST001,27.17,20.48,32.43,0.5,64
2015-01-20,Pune,ST001,24.69,20.5,30.78,0.77,50
2015-01-21,Pune,ST001,29.86,23.6,35.8,2.67,62
2015-01-22,Pune,ST001,25.3,18.25,30.72,2.36,47
2015-01-23,Pune,ST001,29.47,24.92,37.03,1.6,47
2015-01-24,Pune,ST001,28.4,23.48,33.06,0.19,58
2015-01-25,Pune,ST001,26.16,18.63,30.76,1.95,52
2015-01-26,Pune,ST001,31.62,27.54,37.92,1.52,48
2015-01-27,Pune,ST001,25.21,18.2,31.84,0.18,53
2015-01-28,Pune,ST001,29.98,24.08,34.76,1.42,60
2015-01-29,Pune,ST001,30.28,24.49,35.84,1.86,63
2015-01-30,Pune,ST001,26.72,22.69,34.51,0.73,58
