date,location,station,avg_temp,min_temp,max_temp,precipitation,humidity,year,month,day,month_name,season,temp_30d_avg,rain_30d_avg
2012-11-11,Pune,ST001,20.05,12.54,26.51,0.54,44,2012,11,11,November,Autumn,17.406333333333336,1.3886666666666667
2012-11-12,Pune,ST001,19.63,12.5,25.53,1.65,51,2012,11,12,November,Autumn,17.565,1.3896666666666666
2012-11-13,Pune,ST001,14.82,10.15,20.39,0.85,55,2012,11,13,November,Autumn,17.55,1.2429999999999999
2012-11-14,Pune,ST001,21.63,15.59,29.3,1.05,45,2012,11,14,November,Autumn,17.749000000000002,1.2626666666666666
2012-11-15,Pune,ST001,21.52,15.57,26.02,1.65,45,2012,11,15,November,Autumn,17.888333333333332,1.2916666666666667
2012-11-16,Pune,ST001,17.21,10.71,22.88,1.15,51,2012,11,16,November,Autumn,17.87566666666667,1.2633333333333334
2012-11-17,Pune,ST001,19.55,11.77,24.93,0.75,55,2012,11,17,November,Autumn,18.02,1.2530000000000001
2012-11-18,Pune,ST001,19.87,13.55,25.86,0.24,59,2012,11,18,November,Autumn,18.133333333333333,1.1933333333333331
2012-11-19,Pune,ST001,19.46,13.3,25.29,3.42,56,2012,11,19,November,Autumn,18.07266666666667,1.18
2012-11-20,Pune,ST001,17.78,13.58,23.86,0.11,53,2012,11,20,November,Autumn,17.984666666666666,1.1696666666666666
2012-11-21,Pune,ST001,17.62,13.37,22.18,0.36,41,2012,11,21,November,Autumn,17.984333333333332,1.1773333333333333
2012-11-22,Pune,ST001,19.15,14.4,25.2,1.24,46,2012,11,22,November,Autumn,18.062666666666665,1.1906666666666665
2012-11-23,Pune,ST001,21.9,17.77,26.87,0.67,60,2012,11,23,November,Autumn,18.224666666666668,1.179
2012-11-24,Pune,ST001,20.62,13.65,25.36,7.32,57,2012,11,24,November,Autumn,18.305999999999997,1.4146666666666667
2012-11-25,Pune,ST001,18.73,11.83,22.98,1.14,49,2012,11,25,November,Autumn,18.442333333333334,1.4430000000000003
2012-11-26,Pune,ST001,21.35,16.81,28.4,0.25,43,2012,11,26,November,Autumn,18.607666666666667,1.4223333333333334
2012-11-27,Pune,ST001,13.5,6.16,19.21,0.85,56,2012,11,27,November,Autumn,18.613,1.3223333333333331
2012-11-28,Pune,ST001,22.41,17.79,28.92,6.45,46,2012,11,28,November,Autumn,18.761333333333333,1.4656666666666667
2012-11-29,Pune,ST001,16.18,10.97,23.09,0.47,59,2012,11,29,November,Autumn,18.68166666666667,1.434
2012-11-30,Pune,ST001,19.32,14.33,26.04,0.4,43,2012,11,30,November,Autumn,18.787333333333333,1.396
2012-12-01,Pune,ST001,17.78,12.29,23.66,0.1,43,2012,12,1,December,Winter,18.688333333333333,1.3406666666666667
2012-12-02,Pune,ST001,17.52,12.5,23.07,0.51,63,2012,12,2,December,Winter,18.78366666666667,1.356
2012-12-03,Pune,ST001,23.04,17.08,28.54,3.22,52,2012,12,3,December,Winter,19.078,1.4423333333333335
2012-12-04,Pune,ST001,19.58,13.95,26.14,0.01,49,2012,12,4,December,Winter,19.130333333333336,1.4386666666666668
2012-12-05,Pune,ST001,21.5,13.55,27.47,1.01,42,2012,12,5,December,Winter,19.184,1.3673333333333335
2012-12-06,Pune,ST001,20.76,16.53,28.15,0.97,40,2012,12,6,December,Winter,19.163333333333338,1.3716666666666666
2012-12-07,Pune,ST001,22.03,17.47,29.53,0.96,41,2012,12,7,December,Winter,19.33966666666667,1.4
2012-12-08,Pune,ST001,21.28,17.07,25.96,1.41,55,2012,12,8,December,Winter,19.375333333333334,1.3656666666666668
2012-12-09,Pune,ST001,18.42,11.91,22.96,0.23,61,2012,12,9,December,Winter,19.394666666666662,1.3026666666666666
2012-12-10,Pune,ST001,23.56,19.34,30.08,3.18,45,2012,12,10,December,Winter,19.592333333333332,1.4053333333333333
2012-12-11,Pune,ST001,20.41,13.07,25.62,0.63,42,2012,12,11,December,Winter,19.604333333333333,1.4083333333333334
2012-12-12,Pune,ST001,18.21,12.16,22.28,0.43,61,2012,12,12,December,Winter,19.557000000000002,1.3676666666666668
2012-12-13,Pune,ST001,20.82,14.71,28.37,0.52,60,2012,12,13,December,Winter,19.756999999999998,1.3566666666666665
2012-12-14,Pune,ST001,25.19,18.95,30.1,4.25,51,2012,12,14,December,Winter,19.875666666666667,1.4633333333333336
2012-12-15,Pune,ST001,23.9,19.21,31.61,0.36,61,2012,12,15,December,Winter,19.955,1.4203333333333334
2012-12-16,Pune,ST001,21.39,16.6,28.26,4.95,45,2012,12,16,December,Winter,20.09433333333333,1.5470000000000002
2012-12-17,Pune,ST001,21.52,16.25,28.57,1.17,61,2012,12,17,December,Winter,20.16,1.561
2012-12-18,Pune,ST001,21.72,15.35,26.52,0.68,44,2012,12,18,December,Winter,20.221666666666668,1.5756666666666668
2012-12-19,Pune,ST001,27.13,22.29,32.07,0.7,56,2012,12,19,December,Winter,20.47733333333333,1.485
2012-12-20,Pune,ST001,23.54,19.07,29.62,1.61,46,2012,12,20,December,Winter,20.669333333333334,1.5350000000000001
2012-12-21,Pune,ST001,23.78,15.9,28.47,4.01,45,2012,12,21,December,Winter,20.874666666666666,1.6566666666666667
2012-12-22,Pune,ST001,25.24,21.15,30.46,6.32,60,2012,12,22,December,Winter,21.07766666666667,1.826
2012-12-23,Pune,ST001,23.63,16.42,28.92,2.0,42,2012,12,23,December,Winter,21.135333333333335,1.8703333333333334
2012-12-24,Pune,ST001,22.67,15.52,27.31,1.17,64,2012,12,24,December,Winter,21.203666666666667,1.6653333333333333
2012-12-25,Pune,ST001,22.95,17.76,27.77,1.55,62,2012,12,25,December,Winter,21.344333333333335,1.6789999999999998
2012-12-26,Pune,ST001,23.36,18.82,30.51,1.33,41,2012,12,26,December,Winter,21.411333333333335,1.7149999999999999
2012-12-27,Pune,ST001,23.57,18.99,28.24,0.88,61,2012,12,27,December,Winter,21.747,1.7160000000000002
2012-12-28,Pune,ST001,25.39,18.6,29.51,0.1,40,2012,12,28,December,Winter,21.846333333333334,1.5043333333333335
2012-12-29,Pune,ST001,24.04,17.47,30.56,4.06,61,2012,12,29,December,Winter,22.108333333333334,1.6239999999999999
2012-12-30,Pune,ST001,25.68,18.55,33.58,2.61,64,2012,12,30,December,Winter,22.320333333333334,1.6976666666666669
2012-12-31,Pune,ST001,24.03,16.28,29.35,5.03,63,2012,12,31,December,Winter,22.528666666666666,1.8619999999999999
2013-01-01,Pune,ST001,24.46,17.69,28.94,0.93,42,2013,1,1,January,Winter,22.759999999999998,1.8760000000000003
2013-01-02,Pune,ST001,20.03,15.41,26.31,4.93,42,2013,1,2,January,Winter,22.659666666666666,1.9329999999999998
2013-01-03,Pune,ST001,26.58,21.6,34.2,1.1,63,2013,1,3,January,Winter,22.893000000000004,1.9693333333333334
2013-01-04,Pune,ST001,25.46,18.09,32.6,0.12,63,2013,1,4,January,Winter,23.025,1.9396666666666669
2013-01-05,Pune,ST001,27.03,22.2,33.52,0.83,55,2013,1,5,January,Winter,23.233999999999998,1.935
2013-01-06,Pune,ST001,18.6,14.31,23.86,2.37,46,2013,1,6,January,Winter,23.119666666666667,1.982
2013-01-07,Pune,ST001,29.71,22.89,35.87,3.42,50,2013,1,7,January,Winter,23.400666666666666,2.049
2013-01-08,Pune,ST001,24.94,19.33,29.31,0.14,43,2013,1,8,January,Winter,23.618000000000002,2.0460000000000003
2013-01-09,Pune,ST001,27.82,20.14,34.54,2.07,40,2013,1,9,January,Winter,23.759999999999998,2.009
2013-01-10,Pune,ST001,23.23,16.63,30.13,0.75,64,2013,1,10,January,Winter,23.854,2.013
2013-01-11,Pune,ST001,27.0,22.64,34.86,0.62,49,2013,1,11,January,Winter,24.147,2.0193333333333334
2013-01-12,Pune,ST001,23.47,15.68,28.51,2.91,48,2013,1,12,January,Winter,24.235333333333337,2.099
2013-01-13,Pune,ST001,24.55,19.52,28.63,0.59,62,2013,1,13,January,Winter,24.214,1.9769999999999999
2013-01-14,Pune,ST001,30.27,24.92,36.45,1.3,58,2013,1,14,January,Winter,24.426333333333336,2.0083333333333333
2013-01-15,Pune,ST001,25.77,20.16,32.6,1.71,41,2013,1,15,January,Winter,24.572333333333336,1.9003333333333334
2013-01-16,Pune,ST001,26.8,22.6,33.96,2.07,64,2013,1,16,January,Winter,24.748333333333335,1.9303333333333332
2013-01-17,Pune,ST001,28.37,22.38,33.15,1.15,53,2013,1,17,January,Winter,24.970000000000002,1.9460000000000002
2013-01-18,Pune,ST001,27.68,23.18,32.73,0.41,44,2013,1,18,January,Winter,24.988333333333337,1.9363333333333332
2013-01-19,Pune,ST001,27.05,21.45,33.1,1.94,45,2013,1,19,January,Winter,25.10533333333333,1.9473333333333331
2013-01-20,Pune,ST001,27.65,22.25,32.97,1.69,49,2013,1,20,January,Winter,25.234333333333332,1.87
2013-01-21,Pune,ST001,32.27,25.17,39.71,1.34,58,2013,1,21,January,Winter,25.468666666666664,1.704
2013-01-22,Pune,ST001,26.98,19.77,32.87,1.3,59,2013,1,22,January,Winter,25.580333333333332,1.6806666666666668
2013-01-23,Pune,ST001,27.68,23.06,34.87,6.86,47,2013,1,23,January,Winter,25.747333333333337,1.8703333333333334
2013-01-24,Pune,ST001,29.67,24.21,35.99,2.08,40,2013,1,24,January,Winter,25.971333333333334,1.8880000000000001
2013-01-25,Pune,ST001,29.92,24.42,37.01,0.45,49,2013,1,25,January,Winter,26.189999999999998,1.858666666666667
2013-01-26,Pune,ST001,30.22,25.62,35.55,2.84,47,2013,1,26,January,Winter,26.41166666666667,1.924
2013-01-27,Pune,ST001,29.14,21.94,36.46,1.76,55,2013,1,27,January,Winter,26.53666666666667,1.9793333333333334
2013-01-28,Pune,ST001,25.34,18.51,30.44,0.85,55,2013,1,28,January,Winter,26.58,1.8723333333333334
2013-01-29,Pune,ST001,31.57,26.81,37.76,1.71,64,2013,1,29,January,Winter,26.776333333333334,1.8423333333333332
2013-01-30,Pune,ST001,25.58,20.11,30.43,0.23,63,2013,1,30,January,Winter,26.828,1.6823333333333332
2013-01-31,Pune,ST001,28.88,24.46,34.78,2.13,47,2013,1,31,January,Winter,26.97533333333333,1.722333333333333
2013-02-01,Pune,ST001,26.68,20.16,31.95,0.77,41,2013,2,1,February,Winter,27.197000000000003,1.5836666666666666
2013-02-02,Pune,ST001,28.31,23.82,33.38,2.34,62,2013,2,2,February,Winter,27.254666666666665,1.625
2013-02-03,Pune,ST001,29.29,21.35,37.16,0.33,53,2013,2,3,February,Winter,27.38233333333333,1.6320000000000001
2013-02-04,Pune,ST001,29.39,22.27,34.03,0.94,42,2013,2,4,February,Winter,27.461,1.6356666666666666
2013-02-05,Pune,ST001,29.72,24.16,36.87,1.65,47,2013,2,5,February,Winter,27.831666666666663,1.6116666666666668
2013-02-06,Pune,ST001,32.46,26.14,40.39,1.73,61,2013,2,6,February,Winter,27.923333333333336,1.5553333333333332
2013-02-07,Pune,ST001,30.01,22.37,34.09,1.08,57,2013,2,7,February,Winter,28.092333333333332,1.5866666666666667
2013-02-08,Pune,ST001,28.59,22.37,35.38,0.38,44,2013,2,8,February,Winter,28.118000000000002,1.5303333333333333
2013-02-09,Pune,ST001,31.35,26.65,36.36,1.66,62,2013,2,9,February,Winter,28.38866666666667,1.5606666666666666
2013-02-10,Pune,ST001,31.95,26.44,36.11,1.4,62,2013,2,10,February,Winter,28.55366666666667,1.5866666666666667
2013-02-11,Pune,ST001,26.74,19.37,32.35,3.73,54,2013,2,11,February,Winter,28.662666666666667,1.614
2013-02-12,Pune,ST001,30.86,24.28,38.6,0.17,47,2013,2,12,February,Winter,28.873,1.6
2013-02-13,Pune,ST001,31.19,24.58,35.23,1.93,60,2013,2,13,February,Winter,28.903666666666663,1.6209999999999998
2013-02-14,Pune,ST001,29.09,21.62,35.44,2.49,48,2013,2,14,February,Winter,29.014333333333333,1.6469999999999998
2013-02-15,Pune,ST001,32.87,25.29,38.87,1.57,54,2013,2,15,February,Winter,29.216666666666665,1.6303333333333334
2013-02-16,Pune,ST001,29.61,21.93,37.1,0.12,48,2013,2,16,February,Winter,29.258,1.5959999999999999
2013-02-17,Pune,ST001,30.31,25.93,34.64,5.91,58,2013,2,17,February,Winter,29.345666666666663,1.7793333333333334
2013-02-18,Pune,ST001,29.74,23.57,36.47,0.93,48,2013,2,18,February,Winter,29.435333333333332,1.745666666666667
2013-02-19,Pune,ST001,30.25,23.29,36.97,2.35,60,2013,2,19,February,Winter,29.522,1.7676666666666667
2013-02-20,Pune,ST001,27.89,20.86,34.57,1.84,49,2013,2,20,February,Winter,29.375999999999998,1.7843333333333333
2013-02-21,Pune,ST001,27.22,20.79,34.99,0.77,48,2013,2,21,February,Winter,29.384,1.7666666666666666
2013-02-22,Pune,ST001,33.98,29.32,41.27,1.97,40,2013,2,22,February,Winter,29.593999999999998,1.6036666666666666
2013-02-23,Pune,ST001,28.69,21.5,32.86,1.4,40,2013,2,23,February,Winter,29.561333333333334,1.581
2013-02-24,Pune,ST001,28.46,21.58,34.34,2.6,41,2013,2,24,February,Winter,29.512666666666668,1.6526666666666665
2013-02-25,Pune,ST001,25.98,21.64,31.57,0.05,61,2013,2,25,February,Winter,29.371333333333332,1.5596666666666665
2013-02-26,Pune,ST001,29.39,23.54,34.63,0.17,49,2013,2,26,February,Winter,29.379666666666665,1.5066666666666666
2013-02-27,Pune,ST001,27.96,23.27,33.77,1.32,59,2013,2,27,February,Winter,29.467,1.5223333333333333
2013-02-28,Pune,ST001,34.56,29.21,40.09,3.89,45,2013,2,28,February,Winter,29.566666666666666,1.595
2013-03-01,Pune,ST001,33.24,29.17,38.97,0.69,37,2013,3,1,March,Summer,29.822,1.6103333333333332
2013-03-02,Pune,ST001,29.57,23.97,37.49,0.39,52,2013,3,2,March,Summer,29.845000000000002,1.5523333333333333
2013-03-03,Pune,ST001,36.11,29.91,40.46,0.14,49,2013,3,3,March,Summer,30.159333333333333,1.5313333333333332
2013-03-04,Pune,ST001,33.38,26.9,41.07,0.7,38,2013,3,4,March,Summer,30.328333333333333,1.4766666666666668
2013-03-05,Pune,ST001,30.57,23.91,36.49,1.63,50,2013,3,5,March,Summer,30.371,1.5199999999999998
2013-03-06,Pune,ST001,25.85,18.5,32.34,0.96,46,2013,3,6,March,Summer,30.253,1.5206666666666666
2013-03-07,Pune,ST001,36.44,31.58,43.76,0.39,53,2013,3,7,March,Summer,30.477,1.4786666666666666
2013-03-08,Pune,ST001,28.4,23.92,33.85,0.05,46,2013,3,8,March,Summer,30.341666666666665,1.4226666666666667
2013-03-09,Pune,ST001,27.9,20.49,33.62,3.06,48,2013,3,9,March,Summer,30.271333333333335,1.4886666666666666
2013-03-10,Pune,ST001,33.82,29.19,39.46,0.64,32,2013,3,10,March,Summer,30.445666666666668,1.4973333333333334
2013-03-11,Pune,ST001,36.99,29.09,42.48,1.73,31,2013,3,11,March,Summer,30.633666666666667,1.4996666666666667
2013-03-12,Pune,ST001,34.71,27.34,42.41,3.34,33,2013,3,12,March,Summer,30.725666666666665,1.5643333333333334
2013-03-13,Pune,ST001,32.95,26.95,40.27,1.27,36,2013,3,13,March,Summer,30.932666666666666,1.4823333333333335
2013-03-14,Pune,ST001,33.06,25.14,37.5,1.75,38,2013,3,14,March,Summer,31.005999999999997,1.5350000000000001
2013-03-15,Pune,ST001,33.68,29.29,38.11,0.81,33,2013,3,15,March,Summer,31.089000000000002,1.4976666666666667
2013-03-16,Pune,ST001,33.51,28.29,39.22,0.6,34,2013,3,16,March,Summer,31.236333333333334,1.4346666666666665
2013-03-17,Pune,ST001,32.49,25.94,36.89,3.27,47,2013,3,17,March,Summer,31.223666666666666,1.4913333333333334
2013-03-18,Pune,ST001,32.14,26.74,38.61,0.93,30,2013,3,18,March,Summer,31.308,1.5183333333333335
2013-03-19,Pune,ST001,31.8,24.09,36.38,0.22,37,2013,3,19,March,Summer,31.357666666666667,1.3286666666666667
2013-03-20,Pune,ST001,30.31,26.05,36.4,4.01,51,2013,3,20,March,Summer,31.37666666666667,1.4313333333333333
2013-03-21,Pune,ST001,31.38,25.18,35.41,0.49,46,2013,3,21,March,Summer,31.414333333333335,1.3693333333333333
2013-03-22,Pune,ST001,28.3,21.94,33.57,1.92,42,2013,3,22,March,Summer,31.428,1.372
2013-03-23,Pune,ST001,31.83,25.22,38.54,0.05,51,2013,3,23,March,Summer,31.581666666666667,1.3479999999999999
2013-03-24,Pune,ST001,29.89,24.87,35.83,0.51,46,2013,3,24,March,Summer,31.445333333333334,1.2993333333333332
2013-03-25,Pune,ST001,29.66,24.2,37.57,0.27,46,2013,3,25,March,Summer,31.477666666666664,1.2616666666666667
2013-03-26,Pune,ST001,32.5,25.12,40.0,1.18,36,2013,3,26,March,Summer,31.612333333333332,1.2143333333333333
2013-03-27,Pune,ST001,35.18,30.4,40.62,1.33,37,2013,3,27,March,Summer,31.919,1.2570000000000001
2013-03-28,Pune,ST001,34.15,26.84,38.33,0.38,38,2013,3,28,March,Summer,32.077666666666666,1.264
2013-03-29,Pune,ST001,28.68,22.43,36.06,1.27,38,2013,3,29,March,Summer,32.10166666666667,1.2623333333333333
2013-03-30,Pune,ST001,29.97,22.92,37.61,1.0,49,2013,3,30,March,Summer,31.948666666666668,1.166
2013-03-31,Pune,ST001,34.22,27.36,41.5,1.07,45,2013,3,31,March,Summer,31.981333333333335,1.1786666666666668
2013-04-01,Pune,ST001,29.99,25.16,34.5,0.21,51,2013,4,1,April,Summer,31.995333333333335,1.1726666666666667
2013-04-02,Pune,ST001,31.66,25.38,39.65,0.47,50,2013,4,2,April,Summer,31.846999999999998,1.1836666666666666
2013-04-03,Pune,ST001,33.36,25.89,38.39,0.07,34,2013,4,3,April,Summer,31.846333333333334,1.1626666666666665
2013-04-04,Pune,ST001,30.01,24.28,36.91,0.41,35,2013,4,4,April,Summer,31.82766666666667,1.122
2013-04-05,Pune,ST001,32.37,24.5,40.0,0.43,54,2013,4,5,April,Summer,32.045,1.1043333333333334
2013-04-06,Pune,ST001,29.19,23.38,34.13,2.69,35,2013,4,6,April,Summer,31.80333333333333,1.181
2013-04-07,Pune,ST001,30.79,26.22,38.42,1.36,53,2013,4,7,April,Summer,31.883,1.2246666666666666
2013-04-08,Pune,ST001,32.8,27.24,38.04,0.74,40,2013,4,8,April,Summer,32.04633333333333,1.1473333333333333
2013-04-09,Pune,ST001,28.58,20.77,36.48,0.19,42,2013,4,9,April,Summer,31.871666666666666,1.1323333333333332
2013-04-10,Pune,ST001,33.03,27.75,38.15,0.96,44,2013,4,10,April,Summer,31.739666666666665,1.1066666666666665
2013-04-11,Pune,ST001,32.0,24.52,39.81,1.57,50,2013,4,11,April,Summer,31.649333333333335,1.0476666666666667
2013-04-12,Pune,ST001,33.23,25.71,37.44,1.19,35,2013,4,12,April,Summer,31.658666666666665,1.045
2013-04-13,Pune,ST001,32.48,27.08,39.32,0.2,34,2013,4,13,April,Summer,31.639333333333337,0.9933333333333334
2013-04-14,Pune,ST001,34.96,30.63,41.09,1.63,31,2013,4,14,April,Summer,31.682,1.0206666666666666
2013-04-15,Pune,ST001,32.2,25.31,38.12,1.59,40,2013,4,15,April,Summer,31.638333333333332,1.0536666666666668
2013-04-16,Pune,ST001,30.95,25.71,35.85,0.02,53,2013,4,16,April,Summer,31.587,0.9453333333333334
2013-04-17,Pune,ST001,32.13,25.0,38.95,1.7,44,2013,4,17,April,Summer,31.586666666666666,0.971
2013-04-18,Pune,ST001,33.02,27.25,37.78,1.68,41,2013,4,18,April,Summer,31.627333333333336,1.0196666666666667
2013-04-19,Pune,ST001,31.89,25.95,38.1,0.3,46,2013,4,19,April,Summer,31.68,0.896
2013-04-20,Pune,ST001,31.83,24.72,36.84,0.1,30,2013,4,20,April,Summer,31.695,0.8829999999999999
2013-04-21,Pune,ST001,30.15,24.62,37.97,2.39,40,2013,4,21,April,Summer,31.756666666666668,0.8986666666666667
2013-04-22,Pune,ST001,30.19,24.42,34.3,1.12,36,2013,4,22,April,Summer,31.701999999999998,0.9343333333333333
2013-04-23,Pune,ST001,28.51,23.01,33.31,0.54,47,2013,4,23,April,Summer,31.656,0.9353333333333332
2013-04-24,Pune,ST001,35.4,29.93,40.37,0.49,36,2013,4,24,April,Summer,31.847333333333335,0.9426666666666667
2013-04-25,Pune,ST001,28.76,22.65,34.41,0.42,41,2013,4,25,April,Summer,31.72266666666667,0.9173333333333333
2013-04-26,Pune,ST001,29.91,22.68,34.85,2.14,52,2013,4,26,April,Summer,31.547,0.9443333333333332
2013-04-27,Pune,ST001,29.8,24.35,35.77,0.35,45,2013,4,27,April,Summer,31.401999999999997,0.9433333333333334
2013-04-28,Pune,ST001,33.29,27.19,40.78,1.15,34,2013,4,28,April,Summer,31.55566666666667,0.9393333333333334
2013-04-29,Pune,ST001,30.61,23.93,37.46,1.59,36,2013,4,29,April,Summer,31.576999999999998,0.959
2013-04-30,Pune,ST001,33.94,28.86,40.26,2.46,48,2013,4,30,April,Summer,31.567666666666664,1.0053333333333334
2013-05-01,Pune,ST001,29.65,24.54,34.0,0.28,50,2013,5,1,May,Summer,31.55633333333333,1.0076666666666667
2013-05-02,Pune,ST001,31.67,23.94,38.45,0.39,48,2013,5,2,May,Summer,31.55666666666667,1.0050000000000001
2013-05-03,Pune,ST001,29.15,22.26,33.82,0.68,48,2013,5,3,May,Summer,31.416333333333334,1.0253333333333334
2013-05-04,Pune,ST001,35.64,29.33,42.78,3.01,30,2013,5,4,May,Summer,31.604,1.1119999999999999
2013-05-05,Pune,ST001,28.23,21.64,33.23,0.21,33,2013,5,5,May,Summer,31.466,1.1046666666666667
2013-05-06,Pune,ST001,31.45,27.33,37.12,1.48,31,2013,5,6,May,Summer,31.541333333333334,1.0643333333333334
2013-05-07,Pune,ST001,32.08,25.61,37.49,0.47,35,2013,5,7,May,Summer,31.584333333333333,1.0346666666666666
2013-05-08,Pune,ST001,31.52,25.48,38.95,0.22,33,2013,5,8,May,Summer,31.541666666666668,1.0173333333333334
2013-05-09,Pune,ST001,30.12,23.94,34.63,2.0,50,2013,5,9,May,Summer,31.593,1.0776666666666666
2013-05-10,Pune,ST001,30.16,24.72,36.42,2.77,31,2013,5,10,May,Summer,31.497333333333334,1.1380000000000001
2013-05-11,Pune,ST001,30.45,26.13,35.02,0.35,30,2013,5,11,May,Summer,31.445666666666668,1.0973333333333335
2013-05-12,Pune,ST001,29.95,25.17,36.76,2.61,34,2013,5,12,May,Summer,31.336333333333336,1.1446666666666667
2013-05-13,Pune,ST001,32.3,24.5,39.92,1.04,51,2013,5,13,May,Summer,31.330333333333332,1.1726666666666667
2013-05-14,Pune,ST001,34.95,29.32,40.69,0.36,31,2013,5,14,May,Summer,31.330000000000002,1.1303333333333334
2013-05-15,Pune,ST001,28.77,22.9,34.72,0.43,50,2013,5,15,May,Summer,31.215666666666667,1.0916666666666666
2013-05-16,Pune,ST001,26.89,22.68,34.6,0.46,53,2013,5,16,May,Summer,31.080333333333332,1.1063333333333334
2013-05-17,Pune,ST001,29.61,25.46,35.69,0.0,30,2013,5,17,May,Summer,30.996333333333332,1.0496666666666667
2013-05-18,Pune,ST001,35.38,28.51,41.33,0.97,53,2013,5,18,May,Summer,31.075,1.026
2013-05-19,Pune,ST001,27.84,21.69,34.15,1.37,47,2013,5,19,May,Summer,30.939999999999998,1.0616666666666668
2013-05-20,Pune,ST001,33.11,27.08,39.87,0.74,47,2013,5,20,May,Summer,30.982666666666663,1.083
2013-05-21,Pune,ST001,33.09,28.12,37.52,1.39,49,2013,5,21,May,Summer,31.080666666666666,1.0496666666666667
2013-05-22,Pune,ST001,28.08,21.1,35.36,0.83,30,2013,5,22,May,Summer,31.010333333333335,1.04
2013-05-23,Pune,ST001,30.44,25.77,36.18,0.08,51,2013,5,23,May,Summer,31.074666666666666,1.0246666666666668
2013-05-24,Pune,ST001,32.67,27.91,36.95,0.71,32,2013,5,24,May,Summer,30.983666666666668,1.032
2013-05-25,Pune,ST001,28.14,22.3,35.28,3.19,53,2013,5,25,May,Summer,30.963,1.1243333333333334
2013-05-26,Pune,ST001,28.42,23.27,33.92,0.37,49,2013,5,26,May,Summer,30.913333333333334,1.0653333333333335
2013-05-27,Pune,ST001,27.47,22.48,31.87,0.52,39,2013,5,27,May,Summer,30.83566666666667,1.071
2013-05-28,Pune,ST001,26.41,19.82,32.94,0.43,51,2013,5,28,May,Summer,30.606333333333332,1.047
2013-05-29,Pune,ST001,27.1,20.49,34.62,1.58,46,2013,5,29,May,Summer,30.48933333333333,1.0466666666666666
2013-05-30,Pune,ST001,25.72,18.42,33.27,0.03,46,2013,5,30,May,Summer,30.215333333333334,0.9656666666666667
2013-05-31,Pune,ST001,28.37,22.69,36.2,0.47,43,2013,5,31,May,Summer,30.172666666666668,0.972
2013-06-01,Pune,ST001,26.48,22.19,33.95,2.08,90,2013,6,1,June,Monsoon,29.999666666666666,1.0283333333333333
2013-06-02,Pune,ST001,28.57,23.47,32.58,3.2,89,2013,6,2,June,Monsoon,29.98033333333333,1.1123333333333332
2013-06-03,Pune,ST001,24.51,16.59,30.03,14.16,89,2013,6,3,June,Monsoon,29.609333333333332,1.4839999999999998
2013-06-04,Pune,ST001,28.54,22.15,35.81,6.03,74,2013,6,4,June,Monsoon,29.619666666666664,1.678
2013-06-05,Pune,ST001,29.52,22.68,34.99,20.68,70,2013,6,5,June,Monsoon,29.555333333333337,2.318
